316 	 1363
317 	 825
318 	 1917
319 	 1096
320 	 3433
321 	 5470
322 	 2308
323 	 583
324 	 586
325 	 822
326 	 1336
327 	 537
328 	 590
329 	 3852
330 	 777
331 	 744
332 	 584
333 	 1122
334 	 864
335 	 3143
336 	 532
337 	 1866
338 	 725
339 	 533
340 	 505
341 	 935
342 	 590
343 	 2368
344 	 1635
345 	 811
346 	 760
347 	 647
348 	 1549
349 	 710
350 	 537
351 	 1938
352 	 567
353 	 1035
354 	 1012
355 	 526
356 	 506
357 	 617
358 	 581
359 	 633
360 	 700
361 	 557
362 	 678
363 	 961
364 	 550
365 	 610
366 	 656
367 	 829
368 	 601
369 	 530
370 	 504
371 	 1567
372 	 729
373 	 747
374 	 793
375 	 549
376 	 574
377 	 803
378 	 1229
379 	 1019
380 	 611
381 	 714
382 	 876
383 	 559
384 	 663
385 	 575
386 	 1357
387 	 1140
388 	 2642
389 	 1008
390 	 832
391 	 1287
392 	 925
393 	 525
394 	 691
395 	 2304
396 	 929
397 	 642
398 	 1168
399 	 4206
400 	 507
401 	 662
402 	 838
403 	 746
404 	 844
405 	 848
406 	 885
407 	 718
408 	 560
409 	 1448
410 	 2959
411 	 758
412 	 697
413 	 867
414 	 1347
415 	 1778
416 	 861
417 	 1266
418 	 954
419 	 748
420 	 1817
421 	 1750
422 	 1814
423 	 1232
424 	 595
425 	 618
426 	 762
427 	 697
428 	 569
429 	 529
430 	 1094
431 	 737
432 	 590
433 	 798
434 	 778
435 	 11724
436 	 1139
437 	 671
438 	 873
439 	 5140
440 	 539
441 	 3577
442 	 623
443 	 753
444 	 534
445 	 732
446 	 1007
447 	 612
448 	 833
449 	 1806
450 	 607
451 	 722
452 	 870
453 	 800
454 	 705
455 	 652
456 	 1301
457 	 933
458 	 1424
459 	 1049
460 	 635
461 	 2767
462 	 1547
463 	 547
464 	 903
465 	 530
466 	 589
467 	 3470
468 	 522
469 	 744
470 	 764
471 	 1277
472 	 724
473 	 973
474 	 826
475 	 2490
476 	 1052
477 	 2330
478 	 504
479 	 570
480 	 648
481 	 652
482 	 610
483 	 1760
484 	 535
485 	 1609
486 	 600
487 	 2063
488 	 764
489 	 2422
490 	 745
491 	 1012
492 	 889
493 	 676
494 	 501
495 	 554
496 	 534
497 	 760
498 	 933
499 	 1086
500 	 563
501 	 543
502 	 2489
503 	 1274
504 	 2449
505 	 974
506 	 803
507 	 561
508 	 1475
509 	 659
510 	 2820
511 	 774
512 	 1342
513 	 786
514 	 580
515 	 684
516 	 602
517 	 599
518 	 1740
519 	 1087
520 	 925
521 	 1674
522 	 506
523 	 907
524 	 2697
525 	 587
526 	 887
527 	 2611
528 	 620
529 	 670
530 	 566
531 	 597
532 	 773
533 	 714
534 	 619
535 	 1749
536 	 719
537 	 725
538 	 714
539 	 620
540 	 533
541 	 533
542 	 506
543 	 3740
544 	 586
545 	 1342
546 	 541
547 	 772
548 	 760
549 	 619
550 	 680
551 	 590
552 	 1259
553 	 1816
554 	 1250
555 	 861
556 	 532
557 	 783
558 	 505
559 	 945
560 	 793
561 	 739
562 	 717
563 	 712
564 	 598
565 	 975
566 	 1010
567 	 1195
568 	 586
569 	 2704
570 	 2149
571 	 621
572 	 696
573 	 832
574 	 641
575 	 671
576 	 569
577 	 1091
578 	 1382
579 	 624
580 	 550
581 	 783
582 	 1010
583 	 610
584 	 607
585 	 735
586 	 907
587 	 737
588 	 963
589 	 685
590 	 917
591 	 615
592 	 704
593 	 547
594 	 1033
595 	 4120
596 	 770
597 	 525
598 	 795
599 	 511
600 	 628
601 	 504
602 	 787
603 	 592
604 	 509
605 	 721
606 	 548
607 	 634
608 	 529
609 	 801
610 	 577
611 	 2754
612 	 778
613 	 602
614 	 780
615 	 1077
616 	 787
617 	 638
618 	 524
619 	 636
620 	 821
621 	 849
622 	 983
623 	 757
624 	 604
625 	 1052
626 	 704
627 	 609
628 	 1289
629 	 726
630 	 867
631 	 578
632 	 2742
633 	 1480
634 	 1357
635 	 608
636 	 2946
637 	 903
638 	 656
639 	 750
640 	 605
641 	 553
642 	 613
643 	 686
644 	 569
645 	 955
646 	 826
647 	 595
648 	 1016
649 	 873
650 	 1574
651 	 1051
652 	 558
653 	 794
654 	 874
655 	 749
656 	 725
657 	 919
658 	 963
659 	 1147
660 	 5704
661 	 527
662 	 1145
663 	 636
664 	 1739
665 	 810
666 	 563
667 	 560
668 	 604
669 	 823
670 	 537
671 	 607
672 	 701
673 	 595
674 	 2053
675 	 876
676 	 804
677 	 737
678 	 568
679 	 1836
680 	 751
681 	 1356
682 	 597
683 	 625
684 	 891
685 	 589
686 	 660
687 	 579
688 	 595
689 	 930
690 	 982
691 	 546
692 	 11753
693 	 501
694 	 552
695 	 1147
696 	 516
697 	 896
698 	 2764
699 	 1143
700 	 10438
701 	 802
702 	 622
703 	 556
704 	 3648
705 	 1264
706 	 667
707 	 1671
708 	 737
709 	 514
710 	 801
711 	 716
712 	 12183
713 	 1616
714 	 858
715 	 849
716 	 790
717 	 533
718 	 891
719 	 9664
720 	 679
721 	 1154
722 	 1982
723 	 1951
724 	 636
725 	 704
726 	 8542
727 	 2911
728 	 795
729 	 800
730 	 2745
731 	 615
732 	 781
733 	 640
734 	 548
735 	 1810
736 	 1003
737 	 1379
738 	 540
739 	 773
740 	 956
741 	 1906
742 	 787
743 	 537
744 	 605
745 	 676
746 	 1007
747 	 1189
748 	 797
749 	 696
750 	 764
751 	 725
752 	 1126
753 	 535
754 	 2609
755 	 788
756 	 580
757 	 933
758 	 622
759 	 1254
760 	 730
761 	 976
762 	 784
763 	 1816
764 	 643
765 	 1209
766 	 869
767 	 566
768 	 1984
769 	 975
770 	 2362
771 	 1035
772 	 1584
773 	 582
774 	 500
775 	 661
776 	 1109
777 	 1309
778 	 733
779 	 592
780 	 887
781 	 563
782 	 4533
783 	 1105
784 	 1940
785 	 5372
786 	 2224
787 	 762
788 	 875
789 	 958
790 	 507
791 	 624
792 	 946
793 	 592
794 	 529
795 	 919
796 	 521
797 	 1542
798 	 625
799 	 701
800 	 1794
801 	 3864
802 	 853
803 	 558
804 	 5240
805 	 7966
806 	 694
807 	 1604
808 	 645
809 	 1211
810 	 715
811 	 1296
812 	 1376
813 	 5618
814 	 524
815 	 1683
816 	 701
817 	 831
818 	 959
819 	 662
820 	 744
821 	 18808
822 	 2248
823 	 1084
824 	 1493
825 	 620
826 	 613
827 	 1403
828 	 509
829 	 1036
830 	 16737
831 	 2248
832 	 558
833 	 1127
834 	 672
835 	 940
836 	 760
837 	 748
838 	 758
839 	 1280
840 	 618
841 	 515
842 	 1038
843 	 4250
844 	 1149
845 	 993
846 	 692
847 	 787
848 	 1913
849 	 1681
850 	 722
851 	 699
852 	 4169
853 	 576
854 	 1267
855 	 1222
856 	 656
857 	 521
858 	 695
859 	 629
860 	 1048
861 	 535
862 	 3050
863 	 625
864 	 1253
865 	 719
866 	 760
867 	 755
868 	 1355
869 	 528
870 	 796
871 	 1838
872 	 933
873 	 1319
874 	 569
875 	 722
876 	 637
877 	 558
878 	 1155
879 	 1021
880 	 803
881 	 545
882 	 781
883 	 1568
884 	 6190
885 	 814
886 	 650
887 	 523
888 	 1028
889 	 979
890 	 810
891 	 904
892 	 1088
893 	 681
894 	 572
895 	 856
896 	 700
897 	 1816
898 	 755
899 	 897
900 	 1180
901 	 544
902 	 1319
903 	 723
904 	 2028
905 	 666
906 	 754
907 	 590
908 	 2031
909 	 503
910 	 552
911 	 644
912 	 548
913 	 682
914 	 544
915 	 1415
916 	 624
917 	 964
918 	 1798
919 	 1288
920 	 5085
921 	 690
922 	 746
923 	 1712
924 	 617
925 	 590
926 	 642
927 	 749
928 	 653
929 	 511
930 	 793
931 	 533
932 	 604
933 	 507
934 	 2343
935 	 897
936 	 1249
937 	 525
938 	 618
939 	 677
940 	 568
941 	 611
942 	 578
943 	 854
944 	 593
945 	 638
946 	 1605
947 	 1799
948 	 676
949 	 941
950 	 690
951 	 623
952 	 730
953 	 3616
954 	 539
955 	 839
956 	 3070
957 	 841
958 	 783
959 	 1492
960 	 603
961 	 1724
962 	 597
963 	 981
964 	 844
965 	 903
966 	 574
967 	 5194
968 	 2731
969 	 818
970 	 695
971 	 649
972 	 530
973 	 2472
974 	 653
975 	 965
976 	 5880
977 	 2911
978 	 1024
979 	 2392
980 	 649
981 	 1302
982 	 515
983 	 509
984 	 3044
985 	 1670
986 	 860
987 	 607
988 	 1199
989 	 924
990 	 2248
991 	 1011
992 	 910
993 	 535
994 	 983
995 	 583
996 	 676
997 	 539
998 	 542
999 	 1807
1000 	 701
1001 	 795
1002 	 692
1003 	 766
1004 	 1363
1005 	 512
1006 	 963
1007 	 1745
1008 	 2648
1009 	 887
1010 	 1265
1011 	 2037
1012 	 727
1013 	 747
1014 	 1303
1015 	 794
1016 	 669
1017 	 720
1018 	 683
1019 	 771
1020 	 2376
1021 	 543
1022 	 718
1023 	 715
1024 	 1153
1025 	 672
1026 	 729
1027 	 895
1028 	 6107
1029 	 1485
1030 	 758
1031 	 1055
1032 	 3003
1033 	 585
1034 	 577
1035 	 667
1036 	 2964
1037 	 592
1038 	 4155
1039 	 2330
1040 	 822
1041 	 1201
1042 	 502
1043 	 568
1044 	 503
1045 	 2737
1046 	 699
1047 	 506
1048 	 1026
1049 	 606
1050 	 893
1051 	 662
1052 	 1818
1053 	 954
1054 	 534
1055 	 691
1056 	 1646
1057 	 584
1058 	 875
1059 	 11857
1060 	 1299
1061 	 1107
1062 	 516
1063 	 809
1064 	 548
1065 	 1540
1066 	 651
1067 	 1050
1068 	 1766
1069 	 1589
1070 	 1087
1071 	 573
1072 	 3687
1073 	 7069
1074 	 652
1075 	 888
1076 	 555
1077 	 549
1078 	 749
1079 	 869
1080 	 1225
1081 	 517
1082 	 691
1083 	 1115
1084 	 545
1085 	 634
1086 	 726
1087 	 1846
1088 	 507
1089 	 621
1090 	 976
1091 	 1563
1092 	 759
1093 	 811
1094 	 2094
1095 	 1459
1096 	 502
1097 	 1327
1098 	 1285
1099 	 615
1100 	 520
1101 	 1784
1102 	 1089
1103 	 548
1104 	 3589
1105 	 517
1106 	 688
1107 	 1318
1108 	 1299
1109 	 740
1110 	 810
1111 	 697
1112 	 2361
1113 	 648
1114 	 530
1115 	 703
1116 	 1996
1117 	 543
1118 	 526
1119 	 827
1120 	 891
1121 	 645
1122 	 515
1123 	 520
1124 	 989
1125 	 1307
1126 	 637
1127 	 652
1128 	 657
1129 	 6413
1130 	 2769
1131 	 759
1132 	 696
1133 	 823
1134 	 917
1135 	 1135
1136 	 560
1137 	 566
1138 	 755
1139 	 3265
1140 	 742
1141 	 717
1142 	 1200
1143 	 809
1144 	 764
1145 	 3369
1146 	 1836
1147 	 567
1148 	 671
1149 	 681
1150 	 740
1151 	 1182
1152 	 555
1153 	 659
1154 	 4599
1155 	 706
1156 	 611
1157 	 802
1158 	 3988
1159 	 2272
1160 	 661
1161 	 666
1162 	 2417
1163 	 591
1164 	 514
1165 	 620
1166 	 621
1167 	 527
1168 	 1194
1169 	 1192
1170 	 634
1171 	 661
1172 	 501
1173 	 529
1174 	 2298
1175 	 511
1176 	 3841
1177 	 1060
1178 	 704
1179 	 1399
1180 	 658
1181 	 1412
1182 	 889
1183 	 1811
1184 	 1205
1185 	 916
1186 	 521
1187 	 1439
1188 	 1082
1189 	 572
1190 	 1842
1191 	 596
1192 	 639
1193 	 572
1194 	 1205
1195 	 639
1196 	 1324
1197 	 672
1198 	 778
1199 	 669
1200 	 1859
1201 	 579
1202 	 629
1203 	 736
1204 	 820
1205 	 1718
1206 	 632
1207 	 2057
1208 	 576
1209 	 684
1210 	 561
1211 	 1444
1212 	 555
1213 	 613
1214 	 1701
1215 	 1290
1216 	 697
1217 	 617
1218 	 515
1219 	 578
1220 	 1828
1221 	 893
1222 	 685
1223 	 620
1224 	 732
1225 	 634
1226 	 674
1227 	 16833
1228 	 5400
1229 	 1827
1230 	 799
1231 	 12157
1232 	 521
1233 	 520
1234 	 541
1235 	 1114
1236 	 3366
1237 	 617
1238 	 609
1239 	 667
1240 	 688
1241 	 796
1242 	 720
1243 	 2849
1244 	 593
1245 	 676
1246 	 707
1247 	 675
1248 	 1175
1249 	 1017
1250 	 1498
1251 	 668
1252 	 1610
1253 	 1308
1254 	 1939
1255 	 2958
1256 	 561
1257 	 1036
1258 	 597
1259 	 505
1260 	 996
1261 	 607
1262 	 720
1263 	 733
1264 	 821
1265 	 607
1266 	 637
1267 	 511
1268 	 931
1269 	 536
1270 	 702
1271 	 600
1272 	 11923
1273 	 894
1274 	 1344
1275 	 921
1276 	 724
1277 	 1518
1278 	 517
1279 	 591
1280 	 826
1281 	 793
1282 	 1275
1283 	 560
1284 	 2158
1285 	 515
1286 	 1076
1287 	 713
1288 	 814
1289 	 547
1290 	 2087
1291 	 718
1292 	 1012
1293 	 1242
1294 	 856
1295 	 582
1296 	 556
1297 	 8093
1298 	 586
1299 	 1199
1300 	 1500
1301 	 1906
1302 	 5686
1303 	 788
1304 	 748
1305 	 847
1306 	 566
1307 	 608
1308 	 3724
1309 	 744
1310 	 929
1311 	 772
1312 	 879
1313 	 824
1314 	 626
1315 	 738
1316 	 745
1317 	 895
1318 	 541
1319 	 1761
1320 	 548
1321 	 3671
1322 	 931
1323 	 998
1324 	 712
1325 	 2394
1326 	 1465
1327 	 546
1328 	 580
1329 	 3567
1330 	 2750
1331 	 2851
1332 	 812
1333 	 1312
1334 	 721
1335 	 1206
1336 	 875
1337 	 627
1338 	 565
1339 	 1716
1340 	 3756
1341 	 602
1342 	 506
1343 	 598
1344 	 710
1345 	 672
1346 	 641
1347 	 698
1348 	 687
1349 	 738
1350 	 1413
1351 	 983
1352 	 901
1353 	 1046
1354 	 517
1355 	 1743
1356 	 1915
1357 	 553
1358 	 653
1359 	 821
1360 	 1340
1361 	 614
1362 	 704
1363 	 766
1364 	 3180
1365 	 595
1366 	 556
1367 	 1678
1368 	 1482
1369 	 569
1370 	 517
1371 	 765
1372 	 535
1373 	 1921
1374 	 746
1375 	 891
1376 	 633
1377 	 1225
1378 	 3093
1379 	 854
1380 	 903
1381 	 2520
1382 	 884
1383 	 1612
1384 	 584
1385 	 666
1386 	 628
1387 	 644
1388 	 690
1389 	 681
1390 	 662
1391 	 978
1392 	 847
1393 	 626
1394 	 1839
1395 	 1252
1396 	 521
1397 	 590
1398 	 694
1399 	 1352
1400 	 1311
1401 	 1268
1402 	 936
1403 	 837
1404 	 2749
1405 	 959
1406 	 543
1407 	 753
1408 	 679
1409 	 1353
1410 	 616
1411 	 818
1412 	 1267
1413 	 796
1414 	 585
1415 	 820
1416 	 2033
1417 	 1359
1418 	 1244
1419 	 3900
1420 	 6097
1421 	 2103
1422 	 1151
1423 	 533
1424 	 1595
1425 	 703
1426 	 519
1427 	 533
1428 	 2064
1429 	 897
1430 	 786
1431 	 1095
1432 	 606
1433 	 599
1434 	 647
1435 	 1142
1436 	 627
1437 	 1312
1438 	 1952
1439 	 547
1440 	 538
1441 	 1074
1442 	 557
1443 	 917
1444 	 1282
1445 	 576
1446 	 662
1447 	 780
1448 	 574
1449 	 620
1450 	 720
1451 	 583
1452 	 1198
1453 	 669
1454 	 545
1455 	 974
1456 	 673
1457 	 1261
1458 	 522
1459 	 5461
1460 	 2485
1461 	 640
1462 	 664
1463 	 1182
1464 	 1789
1465 	 1949
1466 	 595
1467 	 1974
1468 	 9987
1469 	 1568
1470 	 3016
1471 	 1045
1472 	 1124
1473 	 507
1474 	 707
1475 	 544
1476 	 1039
1477 	 885
1478 	 799
1479 	 2847
1480 	 1314
1481 	 740
1482 	 1868
1483 	 1317
1484 	 1199
1485 	 1098
1486 	 3752
1487 	 5007
1488 	 824
1489 	 774
1490 	 779
1491 	 958
1492 	 984
1493 	 800
1494 	 735
1495 	 1362
1496 	 600
1497 	 810
1498 	 882
1499 	 861
1500 	 580
1501 	 574
1502 	 987
1503 	 5388
1504 	 572
1505 	 757
1506 	 835
1507 	 1542
1508 	 596
1509 	 679
1510 	 693
1511 	 785
1512 	 927
1513 	 660
1514 	 579
1515 	 676
1516 	 1252
1517 	 540
1518 	 529
1519 	 923
1520 	 963
1521 	 898
1522 	 736
1523 	 578
1524 	 922
1525 	 5579
1526 	 633
1527 	 647
1528 	 1036
1529 	 734
1530 	 1204
1531 	 722
1532 	 836
1533 	 3675
1534 	 612
1535 	 2629
1536 	 3602
1537 	 845
1538 	 674
1539 	 851
1540 	 1691
1541 	 680
1542 	 1016
1543 	 623
1544 	 990
1545 	 809
1546 	 808
1547 	 890
1548 	 732
1549 	 727
1550 	 1151
1551 	 563
1552 	 1998
1553 	 523
1554 	 750
1555 	 897
1556 	 628
1557 	 1094
1558 	 1284
1559 	 1445
1560 	 570
1561 	 534
1562 	 510
1563 	 587
1564 	 1017
1565 	 2829
1566 	 744
1567 	 717
1568 	 611
1569 	 707
1570 	 1015
1571 	 542
1572 	 564
1573 	 596
1574 	 982
1575 	 5856
1576 	 502
1577 	 604
1578 	 952
1579 	 531
1580 	 566
1581 	 883
1582 	 510
1583 	 782
1584 	 657
1585 	 525
1586 	 734
1587 	 560
1588 	 791
1589 	 1021
1590 	 788
1591 	 662
1592 	 10073
1593 	 581
1594 	 672
1595 	 892
1596 	 1079
1597 	 582
1598 	 661
1599 	 542
1600 	 520
1601 	 662
1602 	 2562
1603 	 1130
1604 	 773
1605 	 650
1606 	 743
1607 	 717
1608 	 1126
1609 	 600
1610 	 903
1611 	 614
1612 	 616
1613 	 589
1614 	 640
1615 	 1042
1616 	 683
1617 	 693
1618 	 1383
1619 	 529
1620 	 1306
1621 	 622
1622 	 622
1623 	 697
1624 	 589
1625 	 2456
1626 	 515
1627 	 558
1628 	 772
1629 	 888
1630 	 1061
1631 	 553
1632 	 672
1633 	 1156
1634 	 10346
1635 	 726
1636 	 3475
1637 	 766
1638 	 776
1639 	 745
1640 	 1356
1641 	 2031
1642 	 954
1643 	 959
1644 	 585
1645 	 4987
1646 	 634
1647 	 797
1648 	 1129
1649 	 4997
1650 	 943
1651 	 5313
1652 	 637
1653 	 1278
1654 	 1023
1655 	 2087
1656 	 2948
1657 	 1373
1658 	 1008
1659 	 1270
1660 	 669
1661 	 784
1662 	 517
1663 	 537
1664 	 1173
1665 	 694
1666 	 1829
1667 	 1336
1668 	 1186
1669 	 1696
1670 	 1096
1671 	 588
1672 	 1147
1673 	 689
1674 	 508
1675 	 721
1676 	 519
1677 	 580
1678 	 836
1679 	 1708
1680 	 2192
1681 	 774
1682 	 5503
1683 	 2800
1684 	 1084
1685 	 602
1686 	 505
1687 	 641
1688 	 1312
1689 	 1283
1690 	 623
1691 	 921
1692 	 899
1693 	 531
1694 	 841
1695 	 570
1696 	 617
1697 	 535
1698 	 768
1699 	 532
1700 	 2216
1701 	 1278
1702 	 501
1703 	 6707
1704 	 653
1705 	 592
1706 	 846
1707 	 572
1708 	 2300
1709 	 531
1710 	 881
1711 	 743
1712 	 2039
1713 	 844
1714 	 754
1715 	 747
1716 	 1335
1717 	 836
1718 	 1306
1719 	 705
1720 	 1048
1721 	 651
1722 	 831
1723 	 4220
1724 	 515
1725 	 970
1726 	 1118
1727 	 635
1728 	 1570
1729 	 781
1730 	 576
1731 	 1090
1732 	 847
1733 	 745
1734 	 538
1735 	 710
1736 	 2346
1737 	 1386
1738 	 593
1739 	 970
1740 	 3177
1741 	 3639
1742 	 650
1743 	 1936
1744 	 655
1745 	 1916
1746 	 668
1747 	 702
1748 	 709
1749 	 503
1750 	 3650
1751 	 647
1752 	 815
1753 	 967
1754 	 592
1755 	 1385
1756 	 593
1757 	 806
1758 	 1834
1759 	 1155
1760 	 1659
1761 	 727
1762 	 1621
1763 	 761
1764 	 1121
1765 	 838
1766 	 1255
1767 	 537
1768 	 957
1769 	 2085
1770 	 725
1771 	 726
1772 	 1257
1773 	 1150
1774 	 762
1775 	 645
1776 	 922
1777 	 591
1778 	 3949
1779 	 1162
1780 	 3358
1781 	 575
1782 	 1987
1783 	 561
1784 	 1867
1785 	 586
1786 	 1017
1787 	 561
1788 	 648
1789 	 590
1790 	 809
1791 	 680
1792 	 1842
1793 	 1010
1794 	 1541
1795 	 874
1796 	 1334
1797 	 673
1798 	 516
1799 	 689
1800 	 935
1801 	 607
1802 	 512
1803 	 575
1804 	 904
1805 	 1712
1806 	 610
1807 	 706
1808 	 715
1809 	 1423
1810 	 834
1811 	 893
1812 	 523
1813 	 2091
1814 	 549
1815 	 1270
1816 	 547
1817 	 1076
1818 	 565
1819 	 2286
1820 	 923
1821 	 532
1822 	 811
1823 	 777
1824 	 620
1825 	 622
1826 	 802
1827 	 737
1828 	 523
1829 	 658
1830 	 1244
1831 	 7078
1832 	 632
1833 	 1000
1834 	 500
1835 	 564
1836 	 627
1837 	 649
1838 	 544
1839 	 3666
1840 	 1683
1841 	 723
1842 	 845
1843 	 948
1844 	 6252
1845 	 890
1846 	 993
1847 	 1584
1848 	 778
1849 	 784
1850 	 3454
1851 	 583
1852 	 579
1853 	 850
1854 	 781
1855 	 552
1856 	 900
1857 	 924
1858 	 1351
1859 	 664
1860 	 952
1861 	 989
1862 	 826
1863 	 641
1864 	 1187
1865 	 515
1866 	 569
1867 	 609
1868 	 540
1869 	 713
1870 	 524
1871 	 5403
1872 	 761
1873 	 587
1874 	 736
1875 	 739
1876 	 1501
1877 	 575
1878 	 1163
1879 	 567
1880 	 539
1881 	 1269
1882 	 1292
1883 	 743
1884 	 1821
1885 	 712
1886 	 1047
1887 	 2144
1888 	 1684
1889 	 1149
1890 	 994
1891 	 944
1892 	 1651
1893 	 1395
1894 	 1239
1895 	 7782
1896 	 1205
1897 	 714
1898 	 623
1899 	 613
1900 	 772
1901 	 2394
1902 	 580
1903 	 910
1904 	 666
1905 	 1689
1906 	 1035
1907 	 1547
1908 	 3721
1909 	 954
1910 	 3185
1911 	 947
1912 	 599
1913 	 1677
1914 	 1396
1915 	 823
1916 	 4027
1917 	 572
1918 	 892
1919 	 774
1920 	 705
1921 	 2598
1922 	 604
1923 	 744
1924 	 691
1925 	 801
1926 	 102485
1927 	 4910
1928 	 850
1929 	 523
1930 	 1652
1931 	 1506
1932 	 981
1933 	 2933
1934 	 613
1935 	 4260
1936 	 783
1937 	 782
1938 	 710
1939 	 1108
1940 	 814
1941 	 10449
1942 	 1594
1943 	 777
1944 	 516
1945 	 846
1946 	 540
1947 	 827
1948 	 748
1949 	 699
1950 	 1147
1951 	 621
1952 	 958
1953 	 710
1954 	 571
1955 	 819
1956 	 849
1957 	 731
1958 	 568
1959 	 541
1960 	 832
1961 	 551
1962 	 1029
1963 	 525
1964 	 678
1965 	 511
1966 	 1022
1967 	 1428
1968 	 541
1969 	 592
1970 	 789
1971 	 1133
1972 	 742
1973 	 893
1974 	 3380
1975 	 1009
1976 	 636
1977 	 604
1978 	 700
1979 	 1162
1980 	 637
1981 	 552
1982 	 1746
1983 	 925
1984 	 962
1985 	 1471
1986 	 804
1987 	 574
1988 	 812
1989 	 803
1990 	 1292
1991 	 581
1992 	 702
1993 	 1025
1994 	 972
1995 	 2339
1996 	 582
1997 	 739
1998 	 541
1999 	 581
2000 	 2795
2001 	 930
2002 	 804
2003 	 829
2004 	 772
2005 	 529
2006 	 1496
2007 	 649
2008 	 638
2009 	 645
2010 	 4236
2011 	 830
2012 	 835
2013 	 748
2014 	 627
2015 	 1161
2016 	 1242
2017 	 2620
2018 	 1899
2019 	 613
2020 	 575
2021 	 904
2022 	 506
2023 	 87987
2024 	 4757
2025 	 771
2026 	 1010
2027 	 508
2028 	 652
2029 	 599
2030 	 777
2031 	 940
2032 	 653
2033 	 595
2034 	 677
2035 	 646
2036 	 2759
2037 	 662
2038 	 545
2039 	 687
2040 	 532
2041 	 1719
2042 	 4736
2043 	 1096
2044 	 715
2045 	 602
2046 	 514
